year,country,gdiincj992,gptincj992,rdiincj992,rptincj992
2018,KW,0.5167,0.5115000000000001,23.5272,23.5299
2019,KW,0.5178,0.5115000000000001,23.645,23.5299
2020,KW,0.5151,0.5115000000000001,23.3649,23.5299
2021,KW,0.5144000000000001,0.5115000000000001,23.2796,23.5299
2022,KW,0.5187,0.5115000000000001,23.7309,23.5299
2023,KW,0.5187,0.5115000000000001,23.7291,23.5299
1980,KY,0.6531,0.6852,53.2665,67.918
1981,KY,0.6534,0.6854,53.4795,68.1718
1982,KY,0.6538,0.6857000000000001,53.69730000000001,68.4321
1983,KY,0.6541,0.6859000000000001,53.9218,68.6991
1984,KY,0.6545000000000001,0.6861,54.15170000000001,68.973
1985,KY,0.6548,0.6863,54.3875,69.2543
1986,KY,0.6552,0.6866,54.63630000000001,69.54650000000001
1987,KY,0.6556000000000001,0.6868000000000001,54.90020000000001,69.8516
1988,KY,0.656,0.6871,55.17160000000001,70.16510000000001
1989,KY,0.6565000000000001,0.6877,55.4511,70.756
1990,KY,0.6569,0.6879000000000001,55.7387,71.07560000000001
1991,KY,0.656,0.6868000000000001,55.3927,70.35130000000001
1992,KY,0.6551,0.6859000000000001,55.0542,69.89410000000001
1993,KY,0.6542,0.6851,54.7229,69.44680000000001
1994,KY,0.6534,0.6842,54.39870000000001,69.0095
1995,KY,0.6525000000000001,0.6834,54.0811,68.58160000000001
1996,KY,0.6517000000000001,0.6826,53.77,68.16290000000001
1997,KY,0.6509,0.6818000000000001,53.4651,67.7531
1998,KY,0.65,0.681,53.1665,67.3518
1999,KY,0.6492,0.6802,52.8738,66.959
2000,KY,0.6484,0.6794,52.587,66.5742
2001,KY,0.647,0.6781,52.11660000000001,65.9821
2002,KY,0.6456000000000001,0.6768000000000001,51.6747,65.4263
2003,KY,0.6443,0.6756,51.2594,64.9036
2004,KY,0.6431,0.6745,50.8684,64.4111
2005,KY,0.6419,0.6734,50.4994,63.9463
2006,KY,0.6408,0.6724,50.15020000000001,63.5069
2007,KY,0.6398,0.6714,49.8201,63.0909
2008,KY,0.6387,0.6704,49.50680000000001,62.6965
2009,KY,0.6378,0.6695,49.2096,62.322
2010,KY,0.6368,0.6687000000000001,48.9271,61.9659
2011,KY,0.6269,0.6601,45.4263,57.5423
2012,KY,0.6171,0.6516000000000001,42.356,53.6641
2013,KY,0.6074,0.6431,39.6417,50.2363
2014,KY,0.5978,0.6347,37.2243,47.1848
2015,KY,0.5883,0.6264000000000001,35.0581,44.4508
2016,KY,0.5789000000000001,0.6182000000000001,33.1059,41.98710000000001
2017,KY,0.5696,0.6099,31.3374,39.7557
2018,KY,0.5603,0.6018,29.728,37.7251
2019,KY,0.5512,0.5937,28.2571,35.8694
2020,KY,0.5421,0.5868,26.9075,34.3825
2021,KY,0.5421,0.5868,26.9075,34.3825
2022,KY,0.5421,0.5868,26.9075,34.3825
2023,KY,0.5421,0.5868,26.9075,34.3825
1980,KZ,0.4413,0.3026,15.6771,8.0042
1981,KZ,0.4413,0.3009,15.6722,7.963200000000001
1982,KZ,0.4412,0.2993,15.667,7.9232
1983,KZ,0.4411,0.2977,15.6611,7.8841
1984,KZ,0.4411,0.2961,15.6552,7.8459
1985,KZ,0.441,0.2946,15.6499,7.8085
1986,KZ,0.4409,0.2937,15.6421,7.783300000000001
1987,KZ,0.4408,0.2929,15.6325,7.7586
1988,KZ,0.4407,0.2921,15.623,7.7343
1989,KZ,0.4404,0.2953,15.6038,7.7895
1990,KZ,0.4403,0.3092,15.5949,7.961
1991,KZ,0.4391,0.3499,15.5013,10.0011
1992,KZ,0.4389,0.3905,15.4888,12.4554
1993,KZ,0.4375,0.4315,15.3867,15.4642
1994,KZ,0.4526,0.4462,16.623,16.629
1995,KZ,0.4723,0.4819000000000001,18.444,19.8824
1996,KZ,0.5032,0.5152,21.8534,23.6788
1997,KZ,0.5044000000000001,0.5211,22.0099,24.4245
1998,KZ,0.5095000000000001,0.5358,22.6448,26.4343
1999,KZ,0.5136000000000001,0.5367000000000001,23.2021,26.5568
2000,KZ,0.497,0.5408000000000001,21.3015,27.145
2001,KZ,0.5048,0.5468000000000001,22.1611,28.044
2002,KZ,0.5184,0.552,23.76,28.82
2003,KZ,0.5015000000000001,0.5364,21.6832,26.4615
2004,KZ,0.4556,0.4844,17.0626,20.2081
2005,KZ,0.4649,0.5115000000000001,17.8246,23.109
2006,KZ,0.4619,0.5144000000000001,17.5269,23.415
2007,KZ,0.448,0.4932,16.3167,21.0645
2008,KZ,0.4488,0.5005000000000001,16.3428,21.8668
2009,KZ,0.4871,0.515,19.9625,23.5495
2010,KZ,0.4878,0.5077,20.0802,22.6799
2011,KZ,0.4696,0.4816,18.2307,19.8889
2012,KZ,0.476,0.4865,18.8417,20.3835
2013,KZ,0.4835,0.4839,19.5622,20.1323
2014,KZ,0.4677,0.467,18.0188,18.5281
2015,KZ,0.4509,0.4434,16.5441,16.5688
2016,KZ,0.4835,0.4934,19.6321,21.1115
2017,KZ,0.4949,0.4959,20.7789,21.3999
2018,KZ,0.497,0.4991,21.0225,21.7627
2019,KZ,0.4940000000000001,0.4991,20.7422,21.7627
2020,KZ,0.4923,0.4991,20.5788,21.7627
2021,KZ,0.5009,0.4991,21.4075,21.7627
2022,KZ,0.4931,0.4991,20.643,21.7627
2023,KZ,0.4931,0.4991,20.6377,21.7627
1980,LA,0.5705,0.5494,31.216,28.3414
1981,LA,0.5705,0.5494,31.219,28.3414
1982,LA,0.5705,0.5494,31.2185,28.3414
1983,LA,0.5707,0.5494,31.2562,28.3414
1984,LA,0.5707,0.5494,31.2444,28.3414
1985,LA,0.5710000000000001,0.5494,31.3043,28.3414
1986,LA,0.5710000000000001,0.5494,31.3147,28.3414
1987,LA,0.5710000000000001,0.5494,31.3049,28.3414
1988,LA,0.5693,0.5494,30.9999,28.3414
1989,LA,0.5700000000000001,0.5494,31.1186,28.3414
1990,LA,0.5700000000000001,0.5494,31.1324,28.3414
1991,LA,0.5697,0.5494,31.0746,28.3414
1992,LA,0.5698,0.5494,31.0897,28.3414
1993,LA,0.5725,0.5522,31.4816,28.7039
1994,LA,0.5755,0.5561,31.933,29.2404
1995,LA,0.5775,0.5588000000000001,32.2169,29.5976
1996,LA,0.5789000000000001,0.5603,32.3982,29.7863
1997,LA,0.5811000000000001,0.5623,32.7254,30.0473
1998,LA,0.5766,0.5587,31.9459,29.505
1999,LA,0.5721,0.5551,31.2038,28.9786
2000,LA,0.5716,0.5569000000000001,31.1927,29.309
2001,LA,0.5715,0.5565,31.2159,29.2794
2002,LA,0.5697,0.552,30.9384,28.6063
2003,LA,0.5702,0.5524,30.9939,28.6504
2004,LA,0.5758,0.5564,31.9689,29.2629
2005,LA,0.5763,0.5579000000000001,32.0547,29.4949
2006,LA,0.5787,0.5584,32.4587,29.5614
2007,LA,0.5790000000000001,0.5601,32.5108,29.825
2008,LA,0.5756,0.5584,31.9544,29.5819
2009,LA,0.5739000000000001,0.5593,31.67,29.7591
2010,LA,0.5768,0.5582,32.2234,29.6102
2011,LA,0.5734,0.556,31.6454,29.2782
2012,LA,0.5705,0.5527000000000001,31.1314,28.7669
2013,LA,0.5755,0.5581,32.029,29.6255
2014,LA,0.5831000000000001,0.5645,33.4742,30.6802
2015,LA,0.5859,0.5686,34.017,31.3828
2016,LA,0.5907,0.5730000000000001,34.98260000000001,32.1622
2017,LA,0.5930000000000001,0.5762,35.4624,32.7473
2018,LA,0.5958,0.5788,36.0484,33.2237
2019,LA,0.5951000000000001,0.5788,35.9021,33.2237
2020,LA,0.5962000000000001,0.5788,36.13650000000001,33.2237
2021,LA,0.5966,0.5788,36.2239,33.2237
2022,LA,0.5965,0.5788,36.1955,33.2237
2023,LA,0.5966,0.5788,36.211,33.2237
1980,LB,0.5636,0.6058,30.0091,38.3794
1981,LB,0.5654,0.6058,30.2953,38.3794
1982,LB,0.5669000000000001,0.6058,30.5428,38.3794
1983,LB,0.5685,0.6058,30.8074,38.3794
1984,LB,0.5714,0.6058,31.2776,38.3794
1985,LB,0.5819,0.6058,33.1261,38.3794
1986,LB,0.5830000000000001,0.6058,33.3286,38.3794
1987,LB,0.5864,0.6058,33.9526,38.3794
1988,LB,0.5833,0.6058,33.3864,38.3794
1989,LB,0.5843,0.6058,33.5612,38.3794
1990,LB,0.5856,0.6058,33.8203,38.3794
1991,LB,0.5785,0.6058,32.5148,38.3794
1992,LB,0.5805,0.6058,32.8331,38.3794
1993,LB,0.5976,0.6058,36.1217,38.3794
1994,LB,0.5940000000000001,0.6058,35.3924,38.3794
1995,LB,0.5945,0.6058,35.4638,38.3794
1996,LB,0.5919,0.6058,34.9803,38.3794
1997,LB,0.5864,0.6058,33.93,38.3794
1998,LB,0.5928,0.6058,35.1375,38.3794
1999,LB,0.5955,0.6058,35.6993,38.3794
2000,LB,0.5969,0.6058,35.965,38.3794
2001,LB,0.5996,0.6058,36.5254,38.3794
2002,LB,0.5952000000000001,0.6058,35.6619,38.3794
2003,LB,0.5901000000000001,0.6058,34.64870000000001,38.3794
2004,LB,0.5961000000000001,0.6058,35.8593,38.3794
2005,LB,0.596,0.6058,35.8824,38.3794
2006,LB,0.5857,0.604,33.8689,38.03740000000001
2007,LB,0.6168,0.6467,40.7256,49.54810000000001
2008,LB,0.6318,0.6483,44.5331,49.92160000000001
2009,LB,0.6273000000000001,0.6351,43.4263,45.9949
2010,LB,0.6309,0.6424000000000001,44.3072,48.0843
2011,LB,0.63,0.6472,44.0426,49.54320000000001
2012,LB,0.6411,0.6527000000000001,47.1863,51.3097
2013,LB,0.6344000000000001,0.6466000000000001,45.1743,49.21420000000001
2014,LB,0.6283000000000001,0.6448,43.5801,48.7581
2015,LB,0.6204000000000001,0.6448,41.5245,48.7581
2016,LB,0.6164000000000001,0.6448,40.5368,48.7581
2017,LB,0.6149,0.6448,40.2319,48.7581
2018,LB,0.6066,0.6448,38.3246,48.7581
2019,LB,0.5957,0.6448,36.0288,48.7581
2020,LB,0.5937,0.6448,35.675,48.7581
2021,LB,0.6138,0.6448,40.0138,48.7581
2022,LB,0.6044,0.6448,37.8465,48.7581
2023,LB,0.6044,0.6448,37.8627,48.7581
1980,LC,0.6531,0.6852,53.2663,67.9179
1981,LC,0.6534,0.6854,53.4793,68.1718
1982,LC,0.6538,0.6857000000000001,53.6979,68.4321
1983,LC,0.6541,0.6859000000000001,53.92160000000001,68.6991
1984,LC,0.6545000000000001,0.6861,54.1512,68.973
1985,LC,0.6548,0.6863,54.3879,69.2543
1986,LC,0.6552,0.6866,54.6359,69.54650000000001
1987,LC,0.6556000000000001,0.6868000000000001,54.9001,69.8516
1988,LC,0.656,0.6871,55.172,70.16510000000001
1989,LC,0.6565000000000001,0.6877,55.4512,70.756
1990,LC,0.6569,0.6879000000000001,55.73860000000001,71.07560000000001
1991,LC,0.656,0.6868000000000001,55.3928,70.35130000000001
1992,LC,0.6551,0.6859000000000001,55.05410000000001,69.894
1993,LC,0.6542,0.6851,54.7228,69.44680000000001
1994,LC,0.6534,0.6842,54.3986,69.0095
1995,LC,0.6525000000000001,0.6834,54.0812,68.58160000000001
1996,LC,0.6517000000000001,0.6826,53.7699,68.16290000000001
1997,LC,0.6509,0.6818000000000001,53.465,67.7531
1998,LC,0.65,0.681,53.16690000000001,67.3519
1999,LC,0.6492,0.6802,52.8738,66.9589
2000,LC,0.6484,0.6794,52.587,66.5742
2001,LC,0.647,0.6781,52.1163,65.982
2002,LC,0.6456000000000001,0.6768000000000001,51.6748,65.4263
2003,LC,0.6443,0.6756,51.2596,64.90350000000001
2004,LC,0.6431,0.6745,50.8684,64.4111
2005,LC,0.6419,0.6734,50.4997,63.9463
2006,LC,0.6408,0.6724,50.1503,63.5069
2007,LC,0.6398,0.6714,49.8201,63.0909
2008,LC,0.6387,0.6704,49.5066,62.6965
2009,LC,0.6378,0.6695,49.2096,62.322
2010,LC,0.6368,0.6687000000000001,48.9271,61.9659
2011,LC,0.6269,0.6601,45.4263,57.5423
2012,LC,0.6171,0.6516000000000001,42.3562,53.6641
2013,LC,0.6074,0.6431,39.6416,50.2363
2014,LC,0.5978,0.6347,37.2243,47.1848
2015,LC,0.5883,0.6264000000000001,35.0582,44.4507
2016,LC,0.5789000000000001,0.6182000000000001,33.1058,41.98710000000001
2017,LC,0.5696,0.6099,31.3373,39.7557
2018,LC,0.5603,0.6018,29.728,37.7251
2019,LC,0.5512,0.5937,28.257,35.8694
2020,LC,0.5421,0.5868,26.9075,34.3825
2021,LC,0.5421,0.5868,26.9075,34.3825
2022,LC,0.5421,0.5868,26.9075,34.3825
2023,LC,0.5421,0.5868,26.9076,34.3825
1980,LI,0.3907,0.4447,12.1408,15.6673
1981,LI,0.3932,0.4462,12.192,15.6794
1982,LI,0.3943,0.4474,12.2412,15.7618
1983,LI,0.3932,0.4467,12.1662,15.6659
1984,LI,0.3973,0.4511,12.4043,16.0022
1985,LI,0.4023,0.4558,12.7259,16.4428
1986,LI,0.3973,0.4511,12.417,16.039
1987,LI,0.3945,0.4493,12.2957,15.9193
1988,LI,0.3879,0.4446,11.9224,15.5019
1989,LI,0.3887,0.4448,12.0658,15.662
1990,LI,0.3874,0.4437,11.9103,15.4485
1991,LI,0.3846,0.4412,11.7608,15.2677
1992,LI,0.3928,0.45,12.3342,16.072
1993,LI,0.4016,0.4578,12.8392,16.7372
1994,LI,0.4111,0.4658,13.5058,17.5505
1995,LI,0.4086,0.463,13.2847,17.2249
1996,LI,0.4098,0.4639,13.3772,17.3317
1997,LI,0.4178,0.4717,13.925,18.0455
1998,LI,0.4168,0.4714,13.8996,18.0497
1999,LI,0.4172,0.472,13.9226,18.0982
2000,LI,0.4242,0.4786,14.3934,18.7053
2001,LI,0.422,0.476,14.2121,18.4603
2002,LI,0.4166,0.471,13.816,17.9469
2003,LI,0.4201,0.4747,14.0704,18.3329
2004,LI,0.4307,0.4829,14.8527,19.2839
2005,LI,0.4299,0.4832,14.7294,19.1598
2006,LI,0.4355,0.4881,15.1984,19.7185
2007,LI,0.433,0.486,15.0447,19.5029
2008,LI,0.4159,0.4697,13.7037,17.7748
2009,LI,0.408,0.4627,13.1424,17.0821
2010,LI,0.4289,0.481,14.6625,18.9691
2011,LI,0.4295,0.4817,14.6987,19.032
2012,LI,0.4253,0.4774,14.3357,18.5617
2013,LI,0.4303,0.4812,14.6853,18.9467
2014,LI,0.4336,0.4848,14.9573,19.3329
2015,LI,0.4326,0.484,14.8847,19.2448
2016,LI,0.4324,0.4836,14.8857,19.2164
2017,LI,0.4313,0.4829,14.8385,19.1627
2018,LI,0.4291,0.4811,14.6823,18.9724
2019,LI,0.4256,0.478,14.4314,18.6471
2020,LI,0.4262,0.4784,14.4343,18.65
2021,LI,0.4313,0.4829,14.8543,19.1641
2022,LI,0.4309,0.4833,14.8493,19.1971
2023,LI,0.4309,0.4833,14.8493,19.1971
1980,LK,0.509,0.5058,22.2077,22.3982
1981,LK,0.5173,0.5058,23.1531,22.3982
1982,LK,0.5166000000000001,0.5058,23.0708,22.3982
1983,LK,0.5152,0.5058,22.9132,22.3982
1984,LK,0.5202,0.5058,23.5057,22.3982
1985,LK,0.5195000000000001,0.5058,23.4225,22.3982
1986,LK,0.525,0.5088,24.1126,22.7648
1987,LK,0.5251,0.5115000000000001,24.1545,23.1029
1988,LK,0.5262,0.5141,24.2964,23.4252
1989,LK,0.5277000000000001,0.5165000000000001,24.4978,23.7329
1990,LK,0.5315,0.5188,24.9686,24.027
1991,LK,0.5331,0.5228,25.2286,24.5329
1992,LK,0.537,0.5264,25.7915,25.0102
1993,LK,0.5415,0.5298,26.4363,25.4614
1994,LK,0.5429,0.5328,26.677,25.8884
1995,LK,0.5448000000000001,0.5356000000000001,26.9971,26.2932
1996,LK,0.5528000000000001,0.5449,28.16,27.5714
1997,LK,0.5635,0.5539000000000001,29.817,28.8798
1998,LK,0.5708,0.5617,31.0181,30.0788
1999,LK,0.5793,0.5707,32.5036,31.5532
2000,LK,0.5848,0.5782,33.4955,32.8455
2001,LK,0.5907,0.5850000000000001,34.6133,34.0539
2002,LK,0.5981000000000001,0.5935,36.0851,35.70050000000001
2003,LK,0.5987,0.5919,36.233,35.3983
2004,LK,0.5948,0.5878,35.353,34.5613
2005,LK,0.5926,0.5848,34.9022,33.9783
2006,LK,0.5913,0.5831000000000001,34.6633,33.6575
2007,LK,0.5821000000000001,0.5739000000000001,32.953,32.0307
2008,LK,0.5688,0.5574,30.5666,29.3167
2009,LK,0.5582,0.546,28.8603,27.6215
2010,LK,0.5738,0.5589000000000001,31.4191,29.5563
2011,LK,0.5775,0.5619000000000001,32.0302,30.0135
2012,LK,0.5821000000000001,0.5665,32.8395,30.7376
2013,LK,0.5760000000000001,0.5670000000000001,31.7597,30.8138
2014,LK,0.5777,0.5665,32.0477,30.7204
2015,LK,0.5763,0.5647,31.7814,30.416
2016,LK,0.5777,0.5654,32.0149,30.5306
2017,LK,0.5807,0.5655,32.5548,30.5526
2018,LK,0.5772,0.5655,31.9535,30.5526
2019,LK,0.5732,0.5655,31.2748,30.5526
2020,LK,0.5719000000000001,0.5655,31.0426,30.5526
2021,LK,0.5727,0.5655,31.1786,30.5526
2022,LK,0.5779000000000001,0.5655,32.0723,30.5526
2023,LK,0.5777,0.5655,32.0358,30.5526
1980,LR,0.5315,0.5394,25.4084,26.8823
1981,LR,0.5321,0.5394,25.4975,26.8823
1982,LR,0.5275000000000001,0.5394,24.8766,26.8823
1983,LR,0.5248,0.5394,24.5296,26.8823
1984,LR,0.527,0.5394,24.8064,26.8823
1985,LR,0.5294,0.5394,25.1301,26.8823
1986,LR,0.5298,0.5394,25.1953,26.8823
1987,LR,0.5343,0.5394,25.8128,26.8823
1988,LR,0.5335,0.5394,25.6961,26.8823
1989,LR,0.5458000000000001,0.5394,27.4453,26.8823
1990,LR,0.5457000000000001,0.5394,27.4348,26.8823
1991,LR,0.5458000000000001,0.5394,27.4477,26.8823
1992,LR,0.5459,0.5394,27.4506,26.8823
1993,LR,0.5459,0.5394,27.4628,26.8823
1994,LR,0.5461,0.5394,27.4876,26.8823
1995,LR,0.5463,0.5394,27.513,26.8823
1996,LR,0.5465,0.5394,27.5426,26.8823
1997,LR,0.5467000000000001,0.5394,27.5809,26.8823
1998,LR,0.5469,0.5394,27.6153,26.8823
1999,LR,0.5472,0.5394,27.6507,26.8823
2000,LR,0.5474,0.5394,27.6925,26.8823
2001,LR,0.5499,0.5394,28.07,26.8823
2002,LR,0.5494,0.5394,27.9833,26.8823
2003,LR,0.5516,0.5394,28.3315,26.8823
2004,LR,0.5446,0.5394,27.2848,26.8823
2005,LR,0.5432,0.5394,27.0725,26.8823
2006,LR,0.5396000000000001,0.5394,26.547,26.8823
2007,LR,0.5386000000000001,0.5394,26.3943,26.8823
2008,LR,0.5377000000000001,0.5352,26.2532,26.2932
2009,LR,0.5309,0.531,25.3043,25.7187
2010,LR,0.5241,0.5268,24.3828,25.1583
2011,LR,0.5138,0.5226000000000001,23.0829,24.6115
2012,LR,0.5107,0.5184,22.6906,24.0777
2013,LR,0.52,0.5142,23.779,23.5566
2014,LR,0.5187,0.51,23.6022,23.0476
2015,LR,0.5233,0.5193,24.2295,24.2098
2016,LR,0.5318,0.5286000000000001,25.404,25.4518
2017,LR,0.5321,0.5286000000000001,25.4404,25.4518
2018,LR,0.531,0.5286000000000001,25.2931,25.4518
2019,LR,0.5329,0.5286000000000001,25.5563,25.4518
2020,LR,0.5349,0.5286000000000001,25.8349,25.4518
2021,LR,0.5342,0.5286000000000001,25.7329,25.4518
2022,LR,0.5342,0.5286000000000001,25.7402,25.4518
2023,LR,0.5342,0.5286000000000001,25.731,25.4518
1980,LS,0.7032,0.7089000000000001,74.92280000000001,78.108
1981,LS,0.7040000000000001,0.7089000000000001,75.41680000000001,78.108
1982,LS,0.6985,0.7089000000000001,70.78020000000001,78.108
1983,LS,0.7020000000000001,0.7089000000000001,72.6029,78.108
1984,LS,0.7018,0.7089000000000001,72.3733,78.108
1985,LS,0.6969000000000001,0.7089000000000001,69.673,78.108
1986,LS,0.6971,0.7089000000000001,69.7722,78.108
1987,LS,0.7008,0.7143,72.3485,82.1404
1988,LS,0.7057,0.7197,75.4375,86.5476
1989,LS,0.7113,0.7250000000000001,79.4094,91.38470000000001
1990,LS,0.7152000000000001,0.7304,82.1456,96.7176
1991,LS,0.7168,0.7357,84.0484,102.6269
1992,LS,0.7212000000000001,0.7411,88.11970000000001,109.2111
1993,LS,0.7224,0.7465,88.6772,116.593
1994,LS,0.7235,0.7518,90.045,124.927
1995,LS,0.7040000000000001,0.7408,76.01780000000001,111.0477
1996,LS,0.6896,0.7298,67.89410000000001,99.56960000000001
1997,LS,0.6737000000000001,0.7187,60.38480000000001,89.9192
1998,LS,0.6542,0.7077,52.9046,81.69210000000001
1999,LS,0.6438,0.6966,49.4955,74.5951
2000,LS,0.6395000000000001,0.6856,48.3506,68.4103
2001,LS,0.615,0.6746,41.3825,62.9725
2002,LS,0.6078,0.6635,39.7398,58.1539
2003,LS,0.6036,0.6598,38.8369,56.71100000000001
2004,LS,0.5995,0.6561,37.9034,55.3188
2005,LS,0.6045,0.6523,39.0846,53.97450000000001
2006,LS,0.5920000000000001,0.6486000000000001,36.14870000000001,52.6757
2007,LS,0.5746,0.6449,32.7656,51.4203
2008,LS,0.5657,0.6411,31.3187,50.206
2009,LS,0.5464,0.6374000000000001,28.3281,49.0308
2010,LS,0.5582,0.6337,30.2525,47.893
2011,LS,0.5365,0.63,26.966,46.7907
2012,LS,0.522,0.6262,24.9865,45.7222
2013,LS,0.5185000000000001,0.6225,24.5425,44.6862
2014,LS,0.5194,0.6188,24.5937,43.6811
2015,LS,0.5209,0.615,24.8112,42.7055
2016,LS,0.5256000000000001,0.6113000000000001,25.4126,41.7582
2017,LS,0.5246000000000001,0.6076,25.2414,40.838
2018,LS,0.5192,0.6076,24.5541,40.838
2019,LS,0.5198,0.6076,24.6297,40.838
2020,LS,0.5149,0.6076,24.0531,40.838
2021,LS,0.5178,0.6076,24.4167,40.838
2022,LS,0.5217,0.6076,24.8959,40.838
2023,LS,0.5208,0.6076,24.7852,40.838
1980,LT,0.3355,0.362,8.4587,9.7134
1981,LT,0.3355,0.362,8.4623,9.7134
1982,LT,0.3356,0.362,8.4655,9.7134
1983,LT,0.3357,0.362,8.4695,9.7134
1984,LT,0.3358,0.362,8.474400000000001,9.7134
1985,LT,0.336,0.362,8.4799,9.7134
1986,LT,0.336,0.362,8.4834,9.7134
1987,LT,0.3361,0.362,8.4875,9.7134
1988,LT,0.3362,0.362,8.491900000000001,9.7134
1989,LT,0.3554,0.347,9.6034,9.8164
1990,LT,0.3746,0.4028,10.7635,12.4547
1991,LT,0.391,0.4212,11.8727,13.8672
1992,LT,0.4082,0.4413,13.1475,15.5632
1993,LT,0.4275,0.462,14.6453,17.4854
1994,LT,0.448,0.4814000000000001,16.0233,19.0436
1995,LT,0.4491,0.4814000000000001,16.129,19.0342
1996,LT,0.4569,0.4873,16.8101,19.6729
1997,LT,0.4578,0.4837,16.8418,19.2444
1998,LT,0.4454,0.4793,15.7883,18.7285
1999,LT,0.4394,0.4763,15.3157,18.3954
2000,LT,0.4459,0.4754,15.7771,18.295
2001,LT,0.4514,0.4808,16.2661,18.8527
2002,LT,0.4578,0.4828,16.8015,19.0433
2003,LT,0.459,0.486,16.9182,19.3969
2004,LT,0.4629,0.4869,17.1883,19.4449
2005,LT,0.4639,0.4846,17.4773,19.5036
2006,LT,0.4467,0.4567,15.8973,16.8635
2007,LT,0.4698,0.4773,18.1154,18.9728
2008,LT,0.4707,0.4822,18.2751,19.4363
2009,LT,0.4729,0.4928,18.1382,20.0298
2010,LT,0.452,0.47,16.236,17.606
2011,LT,0.4559,0.4652,16.6877,17.4215
2012,LT,0.4751,0.4815,18.5702,19.1989
2013,LT,0.4838,0.4863,19.465,19.8263
2014,LT,0.5138,0.5193,23.027,23.7411
2015,LT,0.4831,0.4901,19.4637,20.2741
2016,LT,0.4803,0.4822,19.1637,19.5517
2017,LT,0.4907,0.4913,20.348,20.6409
2018,LT,0.4779,0.4773,18.926,19.1021
2019,LT,0.4657,0.4655,17.7158,17.9411
2020,LT,0.4588,0.4602,17.0373,17.4057
2021,LT,0.4578,0.4602,16.9586,17.4058
2022,LT,0.4614,0.4602,17.2646,17.4058
2023,LT,0.4613,0.4602,17.2598,17.4058
1980,LU,0.3333,0.449,9.8575,16.0768
1981,LU,0.3429,0.449,10.2905,16.0768
1982,LU,0.3445,0.449,10.3616,16.0768
1983,LU,0.3156,0.449,9.1522,16.0768
1984,LU,0.3294,0.449,9.715200000000001,16.0768
1985,LU,0.3289,0.449,9.6453,16.0768
1986,LU,0.3347,0.4277,9.9228,14.8992
1987,LU,0.3363,0.4306,9.949,15.117
1988,LU,0.3409,0.4316,10.1239,15.1929
1989,LU,0.3521,0.4335,10.6511,15.3426
1990,LU,0.3669,0.4334,11.2617,15.3483
1991,LU,0.374,0.4332,11.6281,15.3859
1992,LU,0.3967,0.4549,12.789,16.586
1993,LU,0.3943,0.4347,12.7012,15.525
1994,LU,0.3983,0.4362,12.9312,15.5941
1995,LU,0.3695,0.4416,11.4514,15.995
1996,LU,0.3707,0.4504,11.4885,16.5689
1997,LU,0.3857,0.4668,12.3733,17.9664
1998,LU,0.3887,0.4845,12.7525,19.6869
1999,LU,0.3859,0.4751,12.5764,18.8931
2000,LU,0.3827,0.4869,12.4833,19.9382
2001,LU,0.3342,0.4808,10.2012,19.3299
2002,LU,0.3493,0.4619,10.692,17.5689
2003,LU,0.3501,0.4636,10.7671,17.671
2004,LU,0.3789,0.5017,12.5386,21.3909
2005,LU,0.3756,0.5009,12.4045,21.4273
2006,LU,0.3882,0.493,12.6778,20.1106
2007,LU,0.4391,0.5026,16.1342,21.528
2008,LU,0.4082,0.4926,14.0685,20.5099
2009,LU,0.3722,0.462,11.6745,17.4359
2010,LU,0.3889,0.456,12.5162,16.9013
2011,LU,0.3812,0.4693,12.1148,17.7402
2012,LU,0.3902,0.4871,12.9317,19.7727
2013,LU,0.3632,0.4764,11.3443,18.4431
2014,LU,0.3439,0.4753,10.5176,18.2802
2015,LU,0.3245,0.4514,9.3634,16.0934
2016,LU,0.3447,0.4653,10.2229,17.3621
2017,LU,0.3747,0.4913,11.7848,19.9041
2018,LU,0.3601,0.4851,10.8799,19.1977
2019,LU,0.3647,0.4727,10.9805,17.9701
2020,LU,0.3631,0.4801,11.0313,18.6781
2021,LU,0.3716,0.4801,11.4157,18.6781
2022,LU,0.3727,0.4801,11.477,18.6781
2023,LU,0.37,0.4801,11.3468,18.6781
1980,LV,0.3791,0.4354,11.3073,14.7859
1981,LV,0.379,0.4354,11.3044,14.7859
1982,LV,0.3787,0.4354,11.2871,14.7859
1983,LV,0.3782,0.4354,11.2614,14.7859
1984,LV,0.3777,0.4354,11.2401,14.7859
1985,LV,0.377,0.4354,11.2019,14.7859
1986,LV,0.3766,0.4354,11.1835,14.7859
1987,LV,0.3762,0.4354,11.1643,14.7859
1988,LV,0.3759,0.4354,11.1509,14.7859
1989,LV,0.3774,0.4354,11.2235,14.7859
1990,LV,0.381,0.4354,11.4097,14.7859
1991,LV,0.3851,0.4393,11.6997,15.1496
1992,LV,0.3879,0.4445,11.9169,15.6258
1993,LV,0.3904,0.4506,12.1339,16.1786
1994,LV,0.4119,0.4742,13.68,18.4652
1995,LV,0.4056,0.4978,13.5366,20.9846
1996,LV,0.4077,0.4938,13.4299,20.4044
1997,LV,0.4175,0.5109,14.285,22.6707
1998,LV,0.4026,0.5028,13.201,21.5037
1999,LV,0.4116,0.509,13.8286,22.3312
2000,LV,0.4221,0.5067,14.5331,22.0631
2001,LV,0.4256,0.5029,14.6347,21.4809
